caramel-syrup,caramel-syrup,syrup,"Syrup, with sugar (to be diluted), at plant",0.8722328
e520,e520,dummy recycling 10 l steel can,[Dummy] Recycling 10 L steel can,0.2731543
herb-extract,herb-extract,rosemary,"Rosemary, dried, consumption mix",0.5634637
e477,e477,polyvinylpolypyrolidore pvpp,"Polyvinylpolypyrolidore (PVPP), at plant",0.21609402
chokeberry,chokeberry,currant,"Currant, peeled, at processing",0.5669167
cultured pasteurized nonfat milk,cultured pasteurized nonfat milk,milk,"Milk, whole, pasteurised, at plant",0.76903456
e570,e570,linseed,"Linseed, consumption mix",0.20346318
carrot-extract,carrot-extract,carrot,"Carrot, peeled, at processing",0.8105268
veal-meat,veal-meat,veal,"Veal, conventional, fattening system, calves from lowland milk system, at farm gate",0.895445
cream cheese,cream cheese,fresh cream cheese,"Fresh cream cheese, plain, around 3% fat, at plant",0.90748453
citric acid,citric acid,phosphoric acid,"Phosphoric acid, industrial grade, without water, in 85% solution state {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.86935294
palm fruit oil,palm fruit oil,palm oil,"Palm oil, refined, consumption mix",0.9089313
degerminated yellow corn flour,degerminated yellow corn flour,maize flour,"Maize flour, at industrial mill",0.77556676
natural-strawberry-flavouring,natural-strawberry-flavouring,strawberry,"Strawberry, for processing, peeled, at plant",0.748844
yellow-corn,yellow-corn,red kidney bean,"Red kidney bean, consumption mix",0.66675264
golden-syrup,golden-syrup,syrup,"Syrup, with sugar (to be diluted), at plant",0.7898326
caraway-seed,caraway-seed,sesame seed,"Sesame seed, consumption mix",0.8516668
natural-sheep-casing,natural-sheep-casing,natural gas,"Natural gas, high pressure {Europe without Switzerland}| market group for | Cut-off, S - Copied from Ecoinvent",0.629146
partially hydrogenated vegetable oil,partially hydrogenated vegetable oil,soybean oil,"Soybean oil, at plant",0.72228247
pasteurized cultured milk cream,pasteurized cultured milk cream,milk,"Milk, whole, pasteurised, at plant",0.78456324
menthol,menthol,cinnamon canella,"Cinnamon (canella), consumption mix",0.44568756
e525,e525,triple superphosphate with 46 p2o5,"Triple superphosphate (with 46% P2O5), at plant (adapted from WFLDB)",0.26409158
pomegranate,pomegranate,pomegranate,"Pomegranate, peeled, at processing",1.0
pure-vanilla-extract,pure-vanilla-extract,vanilla,"Vanilla, consumption mix",0.76783085
maple sugar,maple sugar,sugar,"Sugar, from sugarcane {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.8529337
grilled-courgette,grilled-courgette,zucchini,"Zucchini, peeled, at processing",0.7070014
bamboo-fibre,bamboo-fibre,steel,"Steel, low-alloyed, hot rolled {RER}| production | Cut-off, S - Copied from Ecoinvent",0.50896204
rice-protein,rice-protein,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.83198714
partially hydrogenated soybean cottonseed oils,partially hydrogenated soybean cottonseed oils,cottonseed oil,"Cottonseed oil, crude {GLO}| market for | Cut-off, U - Copied from Ecoinvent",0.79761773
pear-juice-from-concentrate,pear-juice-from-concentrate,frozen concentrated pineapple juice,"Frozen concentrated pineapple juice, consumption mix",0.75405
agua,agua,coconut water,"Coconut water, processed, unbottled, at processing",0.4806485
bone,bone,meat without bone,"Meat without bone, beef, for processing",0.7501645
safflower-concentrate,safflower-concentrate,rapeseed oil,"Rapeseed oil, at plant",0.58010656
e407a,e407a,debonning,"Debonning, of beef quarter, for frozen ground beef processing, industrial production, French production mix, at plant, 1 kg of food grade bones (POUi)",0.16766316
himalayan-pink-salt,himalayan-pink-salt,salt,Salt,0.7325556
malt-flavouring,malt-flavouring,rye flour,"Rye flour, at industrial mill",0.5490547
cooked-rice,cooked-rice,rice noodle,"Rice noodle, at plant",0.7667274
e160e,e160e,phosphoric acid with 54 p2o5,"Phosphoric acid (with 54% P2O5), at plant (adapted from WFLDB)",0.32203272
chicken-skin,chicken-skin,chicken egg,"Chicken egg, raw, without shell, at plant",0.73757744
vitamin-b8,vitamin-b8,soybean lecithin br,"Soybean lecithin BR, crushing in France, animal feed, at french mill, average",0.4109526
seed,seed,sesame seed,"Sesame seed, consumption mix",0.8546051
pasteurised-egg-yolk,pasteurised-egg-yolk,egg yolk,"Egg yolk, raw, at plant",0.9237071
e172,e172,activated bentonite de production cut off,"Activated bentonite {DE}| production | Cut-off, S - Copied from Ecoinvent",0.19175759
parfum,parfum,bottle,"Bottle, PET, at plant",0.43223917
e261,e261,debonning,"Debonning, of beef quarter, for frozen ground beef processing, industrial production, French production mix, at plant, 1 kg of food grade bones (POUi)",0.29618636
cocoa-paste-processed-with-alkali,cocoa-paste-processed-with-alkali,cocoa powder,"Cocoa powder, at plant",0.6436604
propylene glycol monoesters,propylene glycol monoesters,polyethylene,"Polyethylene, high density, granulate {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.6533203
lemon-pulp,lemon-pulp,tomato pulp,"Tomato pulp, canned, for bolognese-style pasta",0.8043888
cultured pasteurized skim milk,cultured pasteurized skim milk,skimmed milk,"Skimmed milk, pasteurisation, from raw milk to skimmed milk, at 72 degrees Celsius for 30 s., French production mix, at plant, 1 kg of pasteurised milk (PGi)",0.81521314
e443,e443,storage of grain,"Storage of grain, temporary, processing",0.2015844
snow-pea,snow-pea,chick peas,"Chick peas, consumption mix",0.6148073
chicken-egg,chicken-egg,chicken egg,"Chicken egg, raw, without shell, at plant",1.0
dough,dough,rye flour,"Rye flour, at industrial mill",0.55318403
rapeseed vegetable oils,rapeseed vegetable oils,rapeseed oil,"Rapeseed oil, at plant",0.8581577
free-range-eggs,free-range-eggs,freezing vegetables and ready meals made from vegetables,"Freezing vegetables and ready meals made from vegetables, industrial, 1kg of frozen product/ FR U",0.5067681
reduced lactose whey,reduced lactose whey,whey production,"Whey production, processing",0.6787162
sorghum-flour,sorghum-flour,maize flour,"Maize flour, at industrial mill",0.903978
cinnamon-powder,cinnamon-powder,cocoa powder,"Cocoa powder, at plant",0.81864625
white-corn,white-corn,white cabbage,"White cabbage, peeled, at processing",0.78402495
garlic-extract,garlic-extract,garlic,"Garlic, consumption mix",0.79436517
table-vinegar,table-vinegar,table grape,"Table grape, peeled, at processing",0.7367938
coconut-flakes,coconut-flakes,coconut,"Coconut, consumption mix",0.8234651
low-moisture-part-skim-mozzarella,low-moisture-part-skim-mozzarella,semi skimmed milk,"Semi-skimmed milk, pasteurisation, from raw milk to semi-skimmed milk, at 72 degrees Celsius for 30 s., French production mix, at plant, 1 kg of pasteurised milk (PGi)",0.61596704
sweet-whey,sweet-whey,sweet potato,"Sweet potato, consumption mix",0.7167029
red-raspberries,red-raspberries,raspberries,"Raspberries, peeled, at processing",0.8117028
turmeric-powder,turmeric-powder,cocoa powder,"Cocoa powder, at plant",0.7582232
e140i,e140i,boots,"Boots, rubber, at plant",0.27143496
cane-sugar-molasses,cane-sugar-molasses,sugar,"Sugar, from sugarcane {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.84984404
kelp,kelp,squid,"Squid, fillet, raw, at processing",0.5288954
e900a,e900a,yeasting,"Yeasting, from must, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.35489255
free-range-chicken-eggs,free-range-chicken-eggs,chicken egg,"Chicken egg, raw, without shell, at plant",0.73605347
wild-rice,wild-rice,paddy rice,"Paddy rice, consumption mix",0.7342341
e510,e510,oregano,"Oregano, dried, consumption mix",0.2328327
apple-vinegar,apple-vinegar,apple juice,"Apple juice, industrial production, at plant, NFC, 1L",0.8064447
citrus-pectin,citrus-pectin,grapefruit juice,"Grapefruit juice, pure juice, consumption mix",0.68265015
goji,goji,pomegranate,"Pomegranate, peeled, at processing",0.48671108
azucar,azucar,sugar,"Sugar, from sugarcane {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.47601944
e518,e518,sulphiting 2,"Sulphiting (2), from must, for white wine in an individual cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.2230047
yellow corn meal,yellow corn meal,soybean meal,"Soybean meal, metals back to soil, at oil mill",0.7685188
mixed-spices,mixed-spices,mixed fruits juice,"Mixed fruits juice, reconstituted from a concentrate, multivitamin, at plant",0.6959457
goat-milk,goat-milk,goat milk,"Goat milk, conventional, intensive forage area, at farm gate",1.0
triticale,triticale,durum wheat,"Durum wheat, semolina, at plant",0.67311096
sweet cream,sweet cream,cream,"Cream, light, 4 to 8% fat, liquid or thick, from cow milk {RoW}| yogurt production, from cow milk | Cut-off, U - Adapted from Ecoinvent",0.79771066
whey-permeate,whey-permeate,whey production,"Whey production, processing",0.6547014
date-paste,date-paste,tomato paste,"Tomato paste, 30 degrees Brix, at plant (adapted from WFLDB)",0.58262473
e170,e170,ddgs,"DDGS, from corn, at plant",0.3545071
grapefruit-juice,grapefruit-juice,grapefruit juice,"Grapefruit juice, pure juice, consumption mix",0.99999994
calcium stearoyl lactylate,calcium stearoyl lactylate,sodium chloride,"Sodium chloride, powder {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.6879954
mononitrate,mononitrate,dummy sodium citrate,"[Dummy] Sodium citrate, at plant",0.53802913
paprika-powder,paprika-powder,cocoa powder,"Cocoa powder, at plant",0.7786384
puffed-rice,puffed-rice,rice flour,"Rice flour, at industrial mill",0.74288845
carrot-puree,carrot-puree,carrot puree,"Carrot puree, reconstituted from a concentrate, at plant",1.0
white-quinoa,white-quinoa,white cabbage,"White cabbage, peeled, at processing",0.78996634
sweetened-condensed-skimmed-milk,sweetened-condensed-skimmed-milk,condensed milk,"Condensed milk, whole, at plant",0.9060672
hydrolyzed corn gluten,hydrolyzed corn gluten,wheat starch,"Wheat starch, from wheat starch extraction, at plant",0.77955526
koji,koji,fermentation activator,"Fermentation activator, bacterial, at plant",0.43102777
golden-flax-seeds,golden-flax-seeds,sesame seed,"Sesame seed, consumption mix",0.7378156
co2,co2,carbon dioxide,"Carbon dioxide, liquid {RER}| production | Cut-off, S - Copied from Ecoinvent",0.5366559
rhubarb,rhubarb,raspberries,"Raspberries, peeled, at processing",0.69999707
puree,puree,mango puree,"Mango puree, reconstituted from a concentrate, at plant",0.8587936
e164,e164,nitric acid with 98 hno3,"Nitric acid (with 98% HNO3), at plant (adapted from WFLDB)",0.27717236
wheat-protein-isolate,wheat-protein-isolate,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.75983375
casein,casein,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.63113207
e444,e444,escaroles,"Escaroles, peeled, at processing",0.3039573
almond-paste,almond-paste,almond,"Almond, unshelled, at processing",0.80911493
beetroot-juice-concentrate,beetroot-juice-concentrate,beetroot juice,"Beetroot juice, pure juice, consumption mix",0.9020583
yellowfin-tuna,yellowfin-tuna,yellowfin tuna,"Yellowfin tuna, for canned Yellowfin tuna",1.0
butter-flavouring,butter-flavouring,butter,"Butter, 82% fat, unsalted, at dairy",0.818846
lobster,lobster,norway lobster,"Norway lobster, unshelled, at processing",0.7655339
pork-bone,pork-bone,meat with bone,"Meat with bone, chicken, for processing",0.7910654
non-hydrogenated-palm-oil,non-hydrogenated-palm-oil,palm oil,"Palm oil, refined, consumption mix",0.8225942
e1104,e1104,escaroles,"Escaroles, peeled, at processing",0.16879354
pea-protein-isolate,pea-protein-isolate,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.72211
nutritional-yeast,nutritional-yeast,yeast,"Yeast, at plant",0.82768744
sherry,sherry,brandy,"Brandy, consumption mix",0.7265138
e343i,e343i,sulphiting 2,"Sulphiting (2), from must, for white wine in an individual cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.19333696
wholemeal-spelt-flour,wholemeal-spelt-flour,buckwheat flour,"Buckwheat flour, at industrial mill",0.8018858
camomile,camomile,rosemary,"Rosemary, dried, consumption mix",0.5723398
mussel,mussel,mussel,"Mussel, unshelled, at processing",1.0000001
textured soy flour,textured soy flour,rice flour,"Rice flour, at industrial mill",0.75997514
cooked-beef-meat,cooked-beef-meat,meat,"Meat, pork, without bone",0.8963728
parboiled-long-grain-rice,parboiled-long-grain-rice,dried maize grain,"Dried maize grain, at farm gate",0.75854456
concentrated-grape-juice,concentrated-grape-juice,grape juice,"Grape juice, reconstituted from a concentrate, at plant",0.89831054
mayonnaise,mayonnaise,mayonnaise,"Mayonnaise, reduced fat or light mayonnaise, at plant",1.0000001
e355,e355,debonning,"Debonning, of beef quarter, for frozen ground beef processing, industrial production, French production mix, at plant, 1 kg of food grade bones (POUi)",0.3752589
acai-berry,acai-berry,strawberry,"Strawberry, for processing, peeled, at plant",0.63095945
cane-invert-syrup,cane-invert-syrup,syrup,"Syrup, with sugar (to be diluted), at plant",0.7887575
cultured whey,cultured whey,whey production,"Whey production, processing",0.63348466
brown-cane-sugar,brown-cane-sugar,brown sugar,"Brown sugar, production, at plant",0.9318113
passion-fruit-juice,passion-fruit-juice,mixed fruits juice,"Mixed fruits juice, reconstituted from a concentrate, multivitamin, at plant",0.7859596
white-chicken-meat,white-chicken-meat,meat,"Meat, pork, without bone",0.8172112
bamboo-shoot,bamboo-shoot,tofu row production cut off,"Tofu {RoW}| production | Cut-off, U - Copied from Ecoinvent",0.45393926
chopped-tomatoes,chopped-tomatoes,processed tomatoes,"Processed tomatoes, consumption mix",0.7316866
whole-cane-sugar,whole-cane-sugar,sugar,"Sugar, from sugarcane {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.7804423
artichoke-heart,artichoke-heart,red kidney bean,"Red kidney bean, consumption mix",0.4845694
asiago,asiago,parmesan cheese,"Parmesan cheese, from cow's milk, at plant",0.6872977
sultana,sultana,raisin,"Raisin, consumption mix",0.49907404
pure-vanilla,pure-vanilla,vanilla,"Vanilla, consumption mix",0.81073093
yellow-carrot,yellow-carrot,carrot,"Carrot, peeled, at processing",0.82197994
lemon-puree,lemon-puree,mango puree,"Mango puree, reconstituted from a concentrate, at plant",0.8413971
pasta,pasta,pasta,"Pasta, dried, from durum wheat, at plant",1.0000001
coconut-flour,coconut-flour,coconut,"Coconut, consumption mix",0.85264575
whole-rice-protein,whole-rice-protein,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.7415025
e472c,e472c,generic detergent disinfectant,"Generic detergent-disinfectant, at plant",0.16255781
oil-and-fat,oil-and-fat,combined oil mix of olive oil and seeds oil,"Combined oil (mix of olive oil and seeds oil), at plant",0.80551803
chard,chard,spinach,"Spinach, peeled, at processing",0.6047635
e553b,e553b,escaroles,"Escaroles, peeled, at processing",0.2574446
sorghum,sorghum,maize flour,"Maize flour, at industrial mill",0.72731817
e470b,e470b,ddgs,"DDGS, from corn, at plant",0.23259695
dried-basil,dried-basil,basil,"Basil, peeled, at processing",0.83558017
dried-tomatoes,dried-tomatoes,processed tomatoes,"Processed tomatoes, consumption mix",0.75933045
l-carnitine,l-carnitine,dummy recycling 10 l steel can,[Dummy] Recycling 10 L steel can,0.48344165
e212,e212,nitric acid with 98 hno3,"Nitric acid (with 98% HNO3), at plant (adapted from WFLDB)",0.23304671
maltose,maltose,fructose,"Fructose, production, at plant",0.62922424
starter culture,starter culture,yeast,"Yeast, at plant",0.39907733
chervil,chervil,tarragon,"Tarragon, peeled, at processing",0.7823895
ground-vanilla-beans,ground-vanilla-beans,cocoa beans,"Cocoa beans, sun-dried, production mix, at farm (adapted from WFLDB)",0.7668248
natural flavor,natural flavor,natural gas,"Natural gas, high pressure {Europe without Switzerland}| market group for | Cut-off, S - Copied from Ecoinvent",0.68571323
aloe-vera,aloe-vera,pineapple juice,"Pineapple juice, reconstituted from a concentrate, at plant",0.47968897
